,Exchange_rate,Differenced_Data
2022-11-01,0.1392524926196179,0.00017430286133579553
2022-12-01,0.14343703831203292,0.004184545692415026
2023-01-01,0.14726672950047126,0.0038296911884383444
2023-02-01,0.14624159110851126,-0.001025138391960001
2023-03-01,0.1451189249590039,-0.001122666149507373
2023-04-01,0.14518845461408908,6.952965508519315e-05
2023-05-01,0.14315572479743463,-0.0020327298166544494
2023-06-01,0.13963750104728126,-0.003518223750153371
2023-07-01,0.1391536673949042,-0.0004838336523770581
2023-08-01,0.1379576745854372,-0.0011959928094670003
2023-09-01,0.13702571972759287,-0.000931954857844336
2023-10-01,0.13685319757496134,-0.00017252215263152682
2023-11-01,0.13845429623681224,0.0016010986618509027
2023-12-01,0.1400520993809697,0.0015978031441574725
2024-01-01,0.13945639895686612,-0.0005957004241035901
